Matrix Index	Metabolite#	MetaboliteID	Reaction#	ReactionID	Stoichiometry
5688	986	M_2ohph_c	1035	R_OPHHX3	1
5689	270	M_orn_c	1036	R_ORNCD	-1
5690	280	M_nh4_c	1036	R_ORNCD	1
5691	820	M_pro_L_c	1036	R_ORNCD	1
5692	22	M_glu_L_c	1037	R_ORNTAC	-1
5693	22	M_glu_L_c	1845	R_ORNTAC_reverse	1
5694	267	M_acorn_c	1037	R_ORNTAC	-1
5695	267	M_acorn_c	1845	R_ORNTAC_reverse	1
5696	227	M_acglu_c	1037	R_ORNTAC	1
5697	227	M_acglu_c	1845	R_ORNTAC_reverse	-1
5698	270	M_orn_c	1037	R_ORNTAC	1
5699	270	M_orn_c	1845	R_ORNTAC_reverse	-1
5700	314	M_prpp_c	1038	R_OROTPT	-1
5701	579	M_orot_c	1038	R_OROTPT	-1
5702	189	M_ppi_c	1038	R_OROTPT	1
5703	990	M_orot5p_c	1038	R_OROTPT	1
5704	807	M_oxa_c	1039	R_OXAte	-1
5705	700	M_oxa_e	1039	R_OXAte	1
5706	13	M_h2o_c	1040	R_OXOAEL	-1
5707	992	M_5odhf2a_c	1040	R_OXOAEL	-1
5708	4	M_h_c	1040	R_OXOAEL	1
5709	993	M_3oxoadp_c	1040	R_OXOAEL	1
5710	7	M_nad_c	1041	R_P5CD	-1
5711	13	M_h2o_c	1041	R_P5CD	-2
5712	781	M_1pyr5c_c	1041	R_P5CD	-1
5713	4	M_h_c	1041	R_P5CD	1
5714	5	M_nadh_c	1041	R_P5CD	1
5715	22	M_glu_L_c	1041	R_P5CD	1
5716	10	M_nadp_c	1042	R_P5CRyr	-1
5717	10	M_nadp_c	1846	R_P5CRyr_reverse	1
5718	820	M_pro_L_c	1042	R_P5CRyr	-1
5719	820	M_pro_L_c	1846	R_P5CRyr_reverse	1
5720	4	M_h_c	1042	R_P5CRyr	2
5721	4	M_h_c	1846	R_P5CRyr_reverse	-2
5722	12	M_nadph_c	1042	R_P5CRyr	1
5723	12	M_nadph_c	1846	R_P5CRyr_reverse	-1
5724	781	M_1pyr5c_c	1042	R_P5CRyr	1
5725	781	M_1pyr5c_c	1846	R_P5CRyr_reverse	-1
5726	13	M_h2o_c	1043	R_PAAI17P	-1
5727	250	M_paai17_c	1043	R_PAAI17P	-1
5728	160	M_pi_c	1043	R_PAAI17P	1
5729	356	M_12daihdglyc_c	1043	R_PAAI17P	1
5730	29	M_coa_c	1044	R_PACCOAL2r	-1
5731	29	M_coa_c	1847	R_PACCOAL2r_reverse	1
5732	155	M_4hphac_c	1044	R_PACCOAL2r	-1
5733	155	M_4hphac_c	1847	R_PACCOAL2r_reverse	1
5734	185	M_atp_c	1044	R_PACCOAL2r	-1
5735	185	M_atp_c	1847	R_PACCOAL2r_reverse	1
5736	188	M_amp_c	1044	R_PACCOAL2r	1
5737	188	M_amp_c	1847	R_PACCOAL2r_reverse	-1
5738	189	M_ppi_c	1044	R_PACCOAL2r	1
5739	189	M_ppi_c	1847	R_PACCOAL2r_reverse	-1
5740	870	M_hphaccoa_c	1044	R_PACCOAL2r	1
5741	870	M_hphaccoa_c	1847	R_PACCOAL2r_reverse	-1
5742	29	M_coa_c	1045	R_PACCOALr	-1
5743	29	M_coa_c	1848	R_PACCOALr_reverse	1
5744	185	M_atp_c	1045	R_PACCOALr	-1
5745	185	M_atp_c	1848	R_PACCOALr_reverse	1
5746	994	M_pac_c	1045	R_PACCOALr	-1
5747	994	M_pac_c	1848	R_PACCOALr_reverse	1
5748	188	M_amp_c	1045	R_PACCOALr	1
5749	188	M_amp_c	1848	R_PACCOALr_reverse	-1
5750	189	M_ppi_c	1045	R_PACCOALr	1
5751	189	M_ppi_c	1848	R_PACCOALr_reverse	-1
5752	868	M_phaccoa_c	1045	R_PACCOALr	1
5753	868	M_phaccoa_c	1848	R_PACCOALr_reverse	-1
5754	31	M_h_e	1046	R_PACt2r	-1
5755	31	M_h_e	1849	R_PACt2r_reverse	1
5756	701	M_pac_e	1046	R_PACt2r	-1
5757	701	M_pac_e	1849	R_PACt2r_reverse	1
5758	4	M_h_c	1046	R_PACt2r	1
5759	4	M_h_c	1849	R_PACt2r_reverse	-1
5760	994	M_pac_c	1046	R_PACt2r	1
5761	994	M_pac_c	1849	R_PACt2r_reverse	-1
5762	13	M_h2o_c	1047	R_PAI17P	-1
5763	262	M_pai17_c	1047	R_PAI17P	-1
5764	160	M_pi_c	1047	R_PAI17P	1
5765	858	M_12dihdglyc_c	1047	R_PAI17P	1
5766	185	M_atp_c	1048	R_PANTS	-1
5767	603	M_pant_R_c	1048	R_PANTS	-1
5768	995	M_ala_B_c	1048	R_PANTS	-1
5769	4	M_h_c	1048	R_PANTS	1
5770	188	M_amp_c	1048	R_PANTS	1
5771	189	M_ppi_c	1048	R_PANTS	1
5772	996	M_pnto_R_c	1048	R_PANTS	1
5773	13	M_h2o_c	1049	R_PAPA180	-1
5774	244	M_pa180_c	1049	R_PAPA180	-1
5775	2	M_12dgr180_c	1049	R_PAPA180	1
5776	160	M_pi_c	1049	R_PAPA180	1
5777	220	M_udcpp_c	1050	R_PAPPT2	-1
5778	997	M_uGgla_c	1050	R_PAPPT2	-1
5779	221	M_ump_c	1050	R_PAPPT2	1
5780	998	M_uaGgla_c	1050	R_PAPPT2	1
5781	220	M_udcpp_c	1051	R_PAPPT3	-1
5782	999	M_ugmda_c	1051	R_PAPPT3	-1
5783	221	M_ump_c	1051	R_PAPPT3	1
5784	1000	M_uagmda_c	1051	R_PAPPT3	1
5785	160	M_pi_c	1052	R_PBUTT	-1
5786	160	M_pi_c	1850	R_PBUTT_reverse	1
5787	196	M_btcoa_c	1052	R_PBUTT	-1
5788	196	M_btcoa_c	1850	R_PBUTT_reverse	1
5789	29	M_coa_c	1052	R_PBUTT	1
5790	29	M_coa_c	1850	R_PBUTT_reverse	-1
5791	455	M_butpi_c	1052	R_PBUTT	1
5792	455	M_butpi_c	1850	R_PBUTT_reverse	-1
5793	13	M_h2o_c	1053	R_PBt	-1
5794	185	M_atp_c	1053	R_PBt	-1
5795	1001	M_pb_c	1053	R_PBt	-1
5796	4	M_h_c	1053	R_PBt	1
5797	160	M_pi_c	1053	R_PBt	1
5798	229	M_adp_c	1053	R_PBt	1
5799	702	M_pb_e	1053	R_PBt	1
5800	185	M_atp_c	1054	R_PC	-1
5801	226	M_pyr_c	1054	R_PC	-1
5802	364	M_hco3_c	1054	R_PC	-1
5803	4	M_h_c	1054	R_PC	1
5804	160	M_pi_c	1054	R_PC	1
5805	229	M_adp_c	1054	R_PC	1
5806	433	M_oaa_c	1054	R_PC	1
5807	306	M_amet_c	1055	R_PC11M	-1
5808	1002	M_pre4_c	1055	R_PC11M	-1
5809	4	M_h_c	1055	R_PC11M	1
5810	341	M_ahcys_c	1055	R_PC11M	1
5811	1003	M_pre5_c	1055	R_PC11M	1
5812	306	M_amet_c	1056	R_PC17M	-1
5813	1004	M_pre3b_c	1056	R_PC17M	-1
5814	4	M_h_c	1056	R_PC17M	3
5815	341	M_ahcys_c	1056	R_PC17M	1
5816	1002	M_pre4_c	1056	R_PC17M	1
5817	4	M_h_c	1057	R_PC6AR	-1
5818	12	M_nadph_c	1057	R_PC6AR	-1
5819	1005	M_pre6a_c	1057	R_PC6AR	-1
5820	10	M_nadp_c	1057	R_PC6AR	1
5821	1006	M_pre6b_c	1057	R_PC6AR	1
5822	306	M_amet_c	1058	R_PC6YM	-2
5823	1006	M_pre6b_c	1058	R_PC6YM	-1
5824	4	M_h_c	1058	R_PC6YM	2
5825	129	M_co2_c	1058	R_PC6YM	1
5826	341	M_ahcys_c	1058	R_PC6YM	2
5827	1007	M_pre8_c	1058	R_PC6YM	1
5828	4	M_h_c	1059	R_PC8XM	-1
5829	1007	M_pre8_c	1059	R_PC8XM	-1
5830	1008	M_hgbyr_c	1059	R_PC8XM	1
5831	31	M_h_e	1060	R_PCRESOLt2r	-1
5832	31	M_h_e	1851	R_PCRESOLt2r_reverse	1
5833	703	M_pcresol_e	1060	R_PCRESOLt2r	-1
5834	703	M_pcresol_e	1851	R_PCRESOLt2r_reverse	1
5835	4	M_h_c	1060	R_PCRESOLt2r	1
5836	4	M_h_c	1851	R_PCRESOLt2r_reverse	-1
5837	156	M_pcresol_c	1060	R_PCRESOLt2r	1
5838	156	M_pcresol_c	1851	R_PCRESOLt2r_reverse	-1
5839	4	M_h_c	1061	R_PDHa	-1
5840	226	M_pyr_c	1061	R_PDHa	-1
5841	1009	M_lpam_c	1061	R_PDHa	-1
5842	129	M_co2_c	1061	R_PDHa	1
5843	1010	M_adhlam_c	1061	R_PDHa	1
5844	29	M_coa_c	1062	R_PDHbr	-1
5845	29	M_coa_c	1852	R_PDHbr_reverse	1
5846	1010	M_adhlam_c	1062	R_PDHbr	-1
5847	1010	M_adhlam_c	1852	R_PDHbr_reverse	1
5848	99	M_accoa_c	1062	R_PDHbr	1
5849	99	M_accoa_c	1852	R_PDHbr_reverse	-1
5850	1011	M_dhlam_c	1062	R_PDHbr	1
5851	1011	M_dhlam_c	1852	R_PDHbr_reverse	-1
5852	7	M_nad_c	1063	R_PDHc	-1
5853	1011	M_dhlam_c	1063	R_PDHc	-1
5854	4	M_h_c	1063	R_PDHc	1
5855	5	M_nadh_c	1063	R_PDHc	1
5856	1009	M_lpam_c	1063	R_PDHc	1
5857	263	M_o2_c	1064	R_PDX5PO	-1
5858	1012	M_pdx5p_c	1064	R_PDX5PO	-1
5859	432	M_h2o2_c	1064	R_PDX5PO	1
5860	1013	M_pydx5p_c	1064	R_PDX5PO	1
5861	7	M_nad_c	1065	R_PDX5PO2	-1
5862	1012	M_pdx5p_c	1065	R_PDX5PO2	-1
5863	4	M_h_c	1065	R_PDX5PO2	1
5864	5	M_nadh_c	1065	R_PDX5PO2	1
5865	1013	M_pydx5p_c	1065	R_PDX5PO2	1
5866	4	M_h_c	1066	R_PEPGLY	-1
5867	1014	M_uaagmda_c	1066	R_PEPGLY	-1
5868	1015	M_PGPm1_c	1066	R_PEPGLY	-1
5869	129	M_co2_c	1066	R_PEPGLY	1
5870	872	M_udcpdp_c	1066	R_PEPGLY	1
5871	1016	M_PGP_c	1066	R_PEPGLY	1
5872	185	M_atp_c	1067	R_PFK	-1
5873	756	M_f6p_c	1067	R_PFK	-1
5874	4	M_h_c	1067	R_PFK	1
5875	229	M_adp_c	1067	R_PFK	1
5876	752	M_fdp_c	1067	R_PFK	1
5877	189	M_ppi_c	1068	R_PFK_LPAREN_ppi_RPAREN_	-1
5878	756	M_f6p_c	1068	R_PFK_LPAREN_ppi_RPAREN_	-1
5879	4	M_h_c	1068	R_PFK_LPAREN_ppi_RPAREN_	1
5880	160	M_pi_c	1068	R_PFK_LPAREN_ppi_RPAREN_	1
5881	752	M_fdp_c	1068	R_PFK_LPAREN_ppi_RPAREN_	1
5882	185	M_atp_c	1069	R_PFK_2	-1
5883	801	M_tag6p_D_c	1069	R_PFK_2	-1
5884	4	M_h_c	1069	R_PFK_2	1
5885	229	M_adp_c	1069	R_PFK_2	1
5886	1017	M_tagdp_D_c	1069	R_PFK_2	1
5887	185	M_atp_c	1070	R_PFK_3	-1
5888	1018	M_s7p_c	1070	R_PFK_3	-1
5889	4	M_h_c	1070	R_PFK_3	1
5890	229	M_adp_c	1070	R_PFK_3	1
5891	755	M_s17bp_c	1070	R_PFK_3	1
5892	29	M_coa_c	1071	R_PFL	-1
5893	226	M_pyr_c	1071	R_PFL	-1
5894	99	M_accoa_c	1071	R_PFL	1
5895	406	M_for_c	1071	R_PFL	1
5896	773	M_gam1p_c	1072	R_PGAMT	-1
5897	773	M_gam1p_c	1853	R_PGAMT_reverse	1
5898	324	M_gam6p_c	1072	R_PGAMT	1
5899	324	M_gam6p_c	1853	R_PGAMT_reverse	-1
5900	7	M_nad_c	1073	R_PGCDr	-1
5901	7	M_nad_c	1854	R_PGCDr_reverse	1
5902	614	M_3pg_c	1073	R_PGCDr	-1
5903	614	M_3pg_c	1854	R_PGCDr_reverse	1
5904	4	M_h_c	1073	R_PGCDr	1
5905	4	M_h_c	1854	R_PGCDr_reverse	-1
5906	5	M_nadh_c	1073	R_PGCDr	1
5907	5	M_nadh_c	1854	R_PGCDr_reverse	-1
5908	1019	M_3php_c	1073	R_PGCDr	1
5909	1019	M_3php_c	1854	R_PGCDr_reverse	-1
5910	179	M_g6p_c	1074	R_PGI	-1
5911	179	M_g6p_c	1855	R_PGI_reverse	1
5912	756	M_f6p_c	1074	R_PGI	1
5913	756	M_f6p_c	1855	R_PGI_reverse	-1
5914	185	M_atp_c	1075	R_PGK	-1
5915	185	M_atp_c	1856	R_PGK_reverse	1
5916	614	M_3pg_c	1075	R_PGK	-1
5917	614	M_3pg_c	1856	R_PGK_reverse	1
5918	229	M_adp_c	1075	R_PGK	1
5919	229	M_adp_c	1856	R_PGK_reverse	-1
5920	786	M_13dpg_c	1075	R_PGK	1
5921	786	M_13dpg_c	1856	R_PGK_reverse	-1
5922	13	M_h2o_c	1076	R_PGLYCP	-1
5923	1020	M_2pglyc_c	1076	R_PGLYCP	-1
5924	160	M_pi_c	1076	R_PGLYCP	1
5925	789	M_glyclt_c	1076	R_PGLYCP	1
5926	624	M_2pg_c	1077	R_PGM	-1
5927	624	M_2pg_c	1857	R_PGM_reverse	1
5928	614	M_3pg_c	1077	R_PGM	1
5929	614	M_3pg_c	1857	R_PGM_reverse	-1
5930	775	M_g1p_c	1078	R_PGMT	-1
5931	775	M_g1p_c	1858	R_PGMT_reverse	1
5932	179	M_g6p_c	1078	R_PGMT	1
5933	179	M_g6p_c	1858	R_PGMT_reverse	-1
5934	955	M_g1p_B_c	1079	R_PGMT2	-1
5935	955	M_g1p_B_c	1859	R_PGMT2_reverse	1
5936	180	M_g6p_B_c	1079	R_PGMT2	1
5937	180	M_g6p_B_c	1859	R_PGMT2_reverse	-1
5938	355	M_udpg_c	1080	R_PGPGT	-45
5939	355	M_udpg_c	1860	R_PGPGT_reverse	45
5940	384	M_prl45tca_c	1080	R_PGPGT	-1
5941	384	M_prl45tca_c	1860	R_PGPGT_reverse	1
5942	4	M_h_c	1080	R_PGPGT	45
5943	4	M_h_c	1860	R_PGPGT_reverse	-45
5944	357	M_udp_c	1080	R_PGPGT	45
5945	357	M_udp_c	1860	R_PGPGT_reverse	-45
5946	1021	M_prl45tcaglc_c	1080	R_PGPGT	1
5947	1021	M_prl45tcaglc_c	1860	R_PGPGT_reverse	-1
5948	13	M_h2o_c	1081	R_PGPP120	-1
5949	1022	M_pgp120_c	1081	R_PGPP120	-1
5950	160	M_pi_c	1081	R_PGPP120	1
5951	1023	M_pg120_c	1081	R_PGPP120	1
5952	13	M_h2o_c	1082	R_PGPP140	-1
5953	1024	M_pgp140_c	1082	R_PGPP140	-1
5954	160	M_pi_c	1082	R_PGPP140	1
5955	482	M_pg140_c	1082	R_PGPP140	1
5956	13	M_h2o_c	1083	R_PGPP141	-1
5957	1025	M_pgp141_c	1083	R_PGPP141	-1
5958	160	M_pi_c	1083	R_PGPP141	1
5959	1026	M_pg141_c	1083	R_PGPP141	1
5960	13	M_h2o_c	1084	R_PGPP160	-1
5961	1027	M_pgp160_c	1084	R_PGPP160	-1
5962	160	M_pi_c	1084	R_PGPP160	1
5963	484	M_pg160_c	1084	R_PGPP160	1
5964	13	M_h2o_c	1085	R_PGPP161	-1
5965	1028	M_pgp161_c	1085	R_PGPP161	-1
5966	160	M_pi_c	1085	R_PGPP161	1
5967	1029	M_pg161_c	1085	R_PGPP161	1
5968	13	M_h2o_c	1086	R_PGPP180	-1
5969	1030	M_pgp180_c	1086	R_PGPP180	-1
5970	160	M_pi_c	1086	R_PGPP180	1
5971	486	M_pg180_c	1086	R_PGPP180	1
5972	13	M_h2o_c	1087	R_PGPP181	-1
5973	1031	M_pgp181_c	1087	R_PGPP181	-1
5974	160	M_pi_c	1087	R_PGPP181	1
5975	1032	M_pg181_c	1087	R_PGPP181	1
5976	13	M_h2o_c	1088	R_PGPPAI15	-1
5977	1033	M_pgpai15_c	1088	R_PGPPAI15	-1
5978	160	M_pi_c	1088	R_PGPPAI15	1
5979	488	M_pgai15_c	1088	R_PGPPAI15	1
5980	13	M_h2o_c	1089	R_PGPPAI17	-1
5981	1034	M_pgpai17_c	1089	R_PGPPAI17	-1
5982	160	M_pi_c	1089	R_PGPPAI17	1
5983	490	M_pgai17_c	1089	R_PGPPAI17	1
5984	13	M_h2o_c	1090	R_PGPPI14	-1
5985	1035	M_pgpi14_c	1090	R_PGPPI14	-1
5986	160	M_pi_c	1090	R_PGPPI14	1
5987	492	M_pgi14_c	1090	R_PGPPI14	1
5988	13	M_h2o_c	1091	R_PGPPI15	-1
5989	1036	M_pgpi15_c	1091	R_PGPPI15	-1
5990	160	M_pi_c	1091	R_PGPPI15	1
5991	494	M_pgi15_c	1091	R_PGPPI15	1
5992	13	M_h2o_c	1092	R_PGPPI16	-1
5993	1037	M_pgpi16_c	1092	R_PGPPI16	-1
5994	160	M_pi_c	1092	R_PGPPI16	1
5995	496	M_pgi16_c	1092	R_PGPPI16	1
5996	13	M_h2o_c	1093	R_PGPPI17	-1
5997	1038	M_pgpi17_c	1093	R_PGPPI17	-1
5998	160	M_pi_c	1093	R_PGPPI17	1
5999	498	M_pgi17_c	1093	R_PGPPI17	1
6000	541	M_cdpdddecg_c	1094	R_PGSA120	-1
6001	779	M_glyc3p_c	1094	R_PGSA120	-1
6002	4	M_h_c	1094	R_PGSA120	1
6003	470	M_cmp_c	1094	R_PGSA120	1
6004	1022	M_pgp120_c	1094	R_PGSA120	1
6005	542	M_cdpdtdecg_c	1095	R_PGSA140	-1
6006	779	M_glyc3p_c	1095	R_PGSA140	-1
6007	4	M_h_c	1095	R_PGSA140	1
6008	470	M_cmp_c	1095	R_PGSA140	1
6009	1024	M_pgp140_c	1095	R_PGSA140	1
6010	543	M_cdpdtdec7eg_c	1096	R_PGSA141	-1
6011	779	M_glyc3p_c	1096	R_PGSA141	-1
6012	4	M_h_c	1096	R_PGSA141	1
6013	470	M_cmp_c	1096	R_PGSA141	1
6014	1025	M_pgp141_c	1096	R_PGSA141	1
6015	544	M_cdpdhdecg_c	1097	R_PGSA160	-1
6016	779	M_glyc3p_c	1097	R_PGSA160	-1
6017	4	M_h_c	1097	R_PGSA160	1
6018	470	M_cmp_c	1097	R_PGSA160	1
6019	1027	M_pgp160_c	1097	R_PGSA160	1
6020	545	M_cdpdhdec9eg_c	1098	R_PGSA161	-1
6021	779	M_glyc3p_c	1098	R_PGSA161	-1
6022	4	M_h_c	1098	R_PGSA161	1
6023	470	M_cmp_c	1098	R_PGSA161	1
6024	1028	M_pgp161_c	1098	R_PGSA161	1
6025	546	M_cdpdodecg_c	1099	R_PGSA180	-1
6026	779	M_glyc3p_c	1099	R_PGSA180	-1
6027	4	M_h_c	1099	R_PGSA180	1
6028	470	M_cmp_c	1099	R_PGSA180	1
6029	1030	M_pgp180_c	1099	R_PGSA180	1
6030	547	M_cdpdodec11eg_c	1100	R_PGSA181	-1
6031	779	M_glyc3p_c	1100	R_PGSA181	-1
6032	4	M_h_c	1100	R_PGSA181	1
6033	470	M_cmp_c	1100	R_PGSA181	1
6034	1031	M_pgp181_c	1100	R_PGSA181	1
6035	548	M_cdpdaipdecg_c	1101	R_PGSAAI15	-1
6036	779	M_glyc3p_c	1101	R_PGSAAI15	-1
6037	4	M_h_c	1101	R_PGSAAI15	1
6038	470	M_cmp_c	1101	R_PGSAAI15	1
6039	1033	M_pgpai15_c	1101	R_PGSAAI15	1
6040	549	M_cdpdaihpdecg_c	1102	R_PGSAAI17	-1
6041	779	M_glyc3p_c	1102	R_PGSAAI17	-1
6042	4	M_h_c	1102	R_PGSAAI17	1
6043	470	M_cmp_c	1102	R_PGSAAI17	1
6044	1034	M_pgpai17_c	1102	R_PGSAAI17	1
6045	550	M_cdpditdecg_c	1103	R_PGSAI14	-1
6046	779	M_glyc3p_c	1103	R_PGSAI14	-1
6047	4	M_h_c	1103	R_PGSAI14	1
6048	470	M_cmp_c	1103	R_PGSAI14	1
6049	1035	M_pgpi14_c	1103	R_PGSAI14	1
6050	551	M_cdpdipdecg_c	1104	R_PGSAI15	-1
6051	779	M_glyc3p_c	1104	R_PGSAI15	-1
6052	4	M_h_c	1104	R_PGSAI15	1
6053	470	M_cmp_c	1104	R_PGSAI15	1
6054	1036	M_pgpi15_c	1104	R_PGSAI15	1
6055	552	M_cdpdihdecg_c	1105	R_PGSAI16	-1
6056	779	M_glyc3p_c	1105	R_PGSAI16	-1
6057	4	M_h_c	1105	R_PGSAI16	1
6058	470	M_cmp_c	1105	R_PGSAI16	1
6059	1037	M_pgpi16_c	1105	R_PGSAI16	1
6060	553	M_cdpdihpdecg_c	1106	R_PGSAI17	-1
6061	779	M_glyc3p_c	1106	R_PGSAI17	-1
6062	4	M_h_c	1106	R_PGSAI17	1
6063	470	M_cmp_c	1106	R_PGSAI17	1
6064	1038	M_pgpi17_c	1106	R_PGSAI17	1
6065	24	M_akg_c	1107	R_PHETA1	-1
6066	24	M_akg_c	1861	R_PHETA1_reverse	1
6067	818	M_phe_L_c	1107	R_PHETA1	-1
6068	818	M_phe_L_c	1861	R_PHETA1_reverse	1
6069	22	M_glu_L_c	1107	R_PHETA1	1
6070	22	M_glu_L_c	1861	R_PHETA1_reverse	-1
6071	867	M_phpyr_c	1107	R_PHETA1	1
6072	867	M_phpyr_c	1861	R_PHETA1_reverse	-1
6073	31	M_h_e	1108	R_PHEt2r	-1
6074	31	M_h_e	1862	R_PHEt2r_reverse	1
6075	704	M_phe_L_e	1108	R_PHEt2r	-1
6076	704	M_phe_L_e	1862	R_PHEt2r_reverse	1
6077	4	M_h_c	1108	R_PHEt2r	1
6078	4	M_h_c	1862	R_PHEt2r_reverse	-1
6079	818	M_phe_L_c	1108	R_PHEt2r	1
6080	818	M_phe_L_c	1862	R_PHEt2r_reverse	-1
6081	4	M_h_c	1109	R_PHPB2i	-1
6082	12	M_nadph_c	1109	R_PHPB2i	-1
6083	187	M_aacoa_c	1109	R_PHPB2i	-1
6084	10	M_nadp_c	1109	R_PHPB2i	1
6085	94	M_3hbcoa_c	1109	R_PHPB2i	1
6086	31	M_h_e	1110	R_PHPYRt2r	-1
6087	31	M_h_e	1863	R_PHPYRt2r_reverse	1
6088	705	M_phpyr_e	1110	R_PHPYRt2r	-1
6089	705	M_phpyr_e	1863	R_PHPYRt2r_reverse	1
6090	4	M_h_c	1110	R_PHPYRt2r	1
6091	4	M_h_c	1863	R_PHPYRt2r_reverse	-1
6092	867	M_phpyr_c	1110	R_PHPYRt2r	1
6093	867	M_phpyr_c	1863	R_PHPYRt2r_reverse	-1
6094	13	M_h2o_c	1111	R_PIabc	-1
6095	185	M_atp_c	1111	R_PIabc	-1
6096	706	M_pi_e	1111	R_PIabc	-1
6097	4	M_h_c	1111	R_PIabc	1
6098	160	M_pi_c	1111	R_PIabc	2
6099	229	M_adp_c	1111	R_PIabc	1
6100	693	M_na1_e	1112	R_PIt7	-3
6101	693	M_na1_e	1864	R_PIt7_reverse	3
6102	706	M_pi_e	1112	R_PIt7	-1
6103	706	M_pi_e	1864	R_PIt7_reverse	1
6104	160	M_pi_c	1112	R_PIt7	1
6105	160	M_pi_c	1864	R_PIt7_reverse	-1
6106	968	M_na1_c	1112	R_PIt7	3
6107	968	M_na1_c	1864	R_PIt7_reverse	-3
6108	1039	M_plac_c	1113	R_PLACD	-1
6109	13	M_h2o_c	1113	R_PLACD	1
6110	480	M_cinnm_c	1113	R_PLACD	1
6111	7	M_nad_c	1114	R_PLACOR	-1
6112	7	M_nad_c	1865	R_PLACOR_reverse	1
6113	1039	M_plac_c	1114	R_PLACOR	-1
6114	1039	M_plac_c	1865	R_PLACOR_reverse	1
6115	4	M_h_c	1114	R_PLACOR	1
6116	4	M_h_c	1865	R_PLACOR_reverse	-1
6117	5	M_nadh_c	1114	R_PLACOR	1
6118	5	M_nadh_c	1865	R_PLACOR_reverse	-1
6119	867	M_phpyr_c	1114	R_PLACOR	1
6120	867	M_phpyr_c	1865	R_PLACOR_reverse	-1
6121	941	M_man1p_c	1115	R_PMANM	-1
6122	941	M_man1p_c	1866	R_PMANM_reverse	1
6123	943	M_man6p_c	1115	R_PMANM	1
6124	943	M_man6p_c	1866	R_PMANM_reverse	-1
6125	13	M_h2o_c	1116	R_PMDPHT	-1
6126	415	M_5aprbu_c	1116	R_PMDPHT	-1
6127	160	M_pi_c	1116	R_PMDPHT	1
6128	1040	M_4r5au_c	1116	R_PMDPHT	1
6129	185	M_atp_c	1117	R_PMPK	-1
6130	407	M_4ampm_c	1117	R_PMPK	-1
6131	229	M_adp_c	1117	R_PMPK	1
6132	1041	M_2mahmp_c	1117	R_PMPK	1
6133	29	M_coa_c	1118	R_PMTCOATA	-1
6134	29	M_coa_c	1867	R_PMTCOATA_reverse	1
6135	139	M_palmACP_c	1118	R_PMTCOATA	-1
6136	139	M_palmACP_c	1867	R_PMTCOATA_reverse	1
6137	28	M_ACP_c	1118	R_PMTCOATA	1
6138	28	M_ACP_c	1867	R_PMTCOATA_reverse	-1
6139	239	M_pmtcoa_c	1118	R_PMTCOATA	1
6140	239	M_pmtcoa_c	1867	R_PMTCOATA_reverse	-1
6141	160	M_pi_c	1119	R_PNP	-1
6142	160	M_pi_c	1868	R_PNP_reverse	1
6143	983	M_rnam_c	1119	R_PNP	-1
6144	983	M_rnam_c	1868	R_PNP_reverse	1
6145	4	M_h_c	1119	R_PNP	1
6146	4	M_h_c	1868	R_PNP_reverse	-1
6147	969	M_ncam_c	1119	R_PNP	1
6148	969	M_ncam_c	1868	R_PNP_reverse	-1
6149	976	M_r1p_c	1119	R_PNP	1
6150	976	M_r1p_c	1868	R_PNP_reverse	-1
6151	185	M_atp_c	1120	R_PNTK	-1
6152	996	M_pnto_R_c	1120	R_PNTK	-1
6153	4	M_h_c	1120	R_PNTK	1
6154	229	M_adp_c	1120	R_PNTK	1
6155	1042	M_4ppan_c	1120	R_PNTK	1
6156	13	M_h2o_c	1121	R_PNTOabc	-1
6157	185	M_atp_c	1121	R_PNTOabc	-1
6158	707	M_pnto_R_e	1121	R_PNTOabc	-1
6159	4	M_h_c	1121	R_PNTOabc	1
6160	160	M_pi_c	1121	R_PNTOabc	1
6161	229	M_adp_c	1121	R_PNTOabc	1
6162	996	M_pnto_R_c	1121	R_PNTOabc	1
6163	99	M_accoa_c	1122	R_POR4	-1
6164	99	M_accoa_c	1869	R_POR4_reverse	1
6165	129	M_co2_c	1122	R_POR4	-1
6166	129	M_co2_c	1869	R_POR4_reverse	1
6167	450	M_fdxrd_c	1122	R_POR4	-1
6168	450	M_fdxrd_c	1869	R_POR4_reverse	1
6169	4	M_h_c	1122	R_POR4	1
6170	4	M_h_c	1869	R_POR4_reverse	-1
6171	29	M_coa_c	1122	R_POR4	1
6172	29	M_coa_c	1869	R_POR4_reverse	-1
6173	226	M_pyr_c	1122	R_POR4	1
6174	226	M_pyr_c	1869	R_POR4_reverse	-1
6175	449	M_fdxox_c	1122	R_POR4	1
6176	449	M_fdxox_c	1869	R_POR4_reverse	-1
6177	13	M_h2o_c	1123	R_PPA	-1
6178	189	M_ppi_c	1123	R_PPA	-1
6179	4	M_h_c	1123	R_PPA	1
6180	160	M_pi_c	1123	R_PPA	2
6181	229	M_adp_c	1124	R_PPAKr	-1
6182	229	M_adp_c	1870	R_PPAKr_reverse	1
6183	1043	M_ppap_c	1124	R_PPAKr	-1
6184	1043	M_ppap_c	1870	R_PPAKr_reverse	1
6185	185	M_atp_c	1124	R_PPAKr	1
6186	185	M_atp_c	1870	R_PPAKr_reverse	-1
6187	1044	M_ppa_c	1124	R_PPAKr	1
6188	1044	M_ppa_c	1870	R_PPAKr_reverse	-1
